t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
20920,eyes_open,2154,2753,240,1042,17,1235,13,14,1.0219,0.0163,-0.0494,0.0233,-0.167,0.042,9.716
20940,eyes_open,2264,2718,252,1083,21,1196,19,12,0.9962,0.0235,-0.0142,-0.0426,-0.167,0.041,9.84
20960,eyes_open,2268,2679,247,1094,18,1227,15,21,1.0013,-0.0065,-0.0346,-0.0168,-0.089,0.026,9.808
20980,eyes_open,2281,2708,251,1124,12,1201,12,13,0.9826,0.0061,0.0215,-0.0406,-0.116,0.034,9.856
21000,eyes_open,2261,2704,252,1114,23,1207,12,16,1.0009,-0.0309,0.0362,0.0066,-0.098,0.035,9.868
21020,eyes_open,2236,2654,252,1118,10,1233,16,16,1.0002,0.0319,0.0189,-0.0094,-0.093,0.041,9.812
21040,eyes_open,2323,2618,241,1145,13,1195,13,7,0.9974,0.0046,-0.0256,-0.0018,-0.181,0.041,9.803
21060,eyes_open,2318,2655,238,1159,13,1195,17,12,1.0057,-0.0201,0.0188,-0.02,-0.15,0.02,9.845
21080,eyes_open,2331,2630,241,1174,20,1156,20,11,0.9951,-0.0446,0.0196,0.0005,-0.143,0.021,9.819
21100,eyes_open,2326,2567,241,1212,20,1153,4,5,0.9968,0.0148,0.0001,-0.02,-0.129,0.002,9.793
21120,eyes_open,2429,2609,249,1221,21,1151,22,20,1.0107,-0.0075,0.0065,-0.0018,-0.105,0.044,9.88
21140,eyes_open,2402,2591,236,1202,14,1174,9,17,1.0037,0.0115,-0.0021,-0.0051,-0.078,-0.031,9.788
21160,eyes_open,2387,2585,243,1211,16,1142,13,18,1.0034,0.0034,0.0117,0.0131,-0.144,0.018,9.794
21180,eyes_open,2437,2533,237,1249,8,1134,15,11,1.0084,-0.0113,-0.019,0.0037,-0.127,0.042,9.772
21200,eyes_open,2479,2513,235,1254,19,1177,12,18,1.0115,0.0332,0.0076,-0.0575,-0.169,-0.031,9.882
21220,eyes_open,2505,2464,236,1335,19,1084,21,22,0.9912,-0.0254,0.0253,-0.0183,-0.13,-0.001,9.807
21240,eyes_open,2501,2495,238,1268,17,1078,9,18,0.9917,0.0232,-0.0076,-0.0067,-0.093,0.001,9.806
21260,eyes_open,2536,2472,246,1280,18,1049,21,14,1.0072,-0.0109,-0.0124,-0.005,-0.193,-0.071,9.772
21280,eyes_open,2606,2432,230,1329,14,1036,8,22,0.9837,0.0194,0.0176,0.0046,-0.132,-0.054,9.752
21300,eyes_open,2588,2436,237,1345,14,1049,14,22,0.9976,0.0018,0.0188,0.0392,-0.118,-0.033,9.875
21320,eyes_open,2585,2383,239,1317,14,1023,14,7,1.002,0.0226,0.022,0.0188,-0.035,-0.014,9.834
21340,eyes_open,2604,2377,250,1343,19,1036,11,15,1.0085,-0.0243,-0.0328,-0.0061,-0.089,0.019,9.813
21360,eyes_open,2573,2401,233,1383,15,990,12,16,0.9872,0.0065,-0.0213,-0.0068,-0.144,-0.026,9.832
21380,eyes_open,2640,2350,253,1388,12,1007,19,10,0.9915,-0.0562,-0.0202,0.0145,-0.06,-0.031,9.808
21400,eyes_open,2648,2340,245,1347,19,986,4,6,1.0006,-0.0124,0.0195,0.0127,-0.09,-0.012,9.811
21420,eyes_open,2685,2320,240,1351,18,957,14,14,1.022,-0.0283,-0.0069,0.014,-0.053,-0.02,9.801
21440,eyes_open,2672,2352,244,1327,15,968,5,13,1.0128,-0.0079,0.0517,-0.0125,-0.022,-0.034,9.832
21460,eyes_open,2657,2378,242,1365,14,950,20,9,1.0026,-0.0397,-0.0068,0.0092,-0.049,-0.104,9.787
21480,eyes_open,2663,2323,235,1347,14,969,24,11,0.9967,-0.0243,0.0146,0.0036,-0.054,-0.061,9.884
21500,eyes_open,2648,2323,233,1372,12,939,18,23,0.9948,-0.0081,0.0094,-0.0021,-0.023,-0.044,9.802
21520,eyes_open,2687,2334,236,1396,17,963,12,10,1.0029,0.0341,0.0379,-0.0098,-0.036,-0.019,9.805
21540,eyes_open,2678,2315,240,1333,22,951,21,17,0.9837,0.0195,-0.0198,-0.0194,0.026,0.023,9.794
21560,eyes_open,2699,2348,246,1337,24,947,14,17,0.9931,0.0038,0.0032,0.0112,-0.006,-0.032,9.831
21580,eyes_open,2700,2324,242,1369,12,938,11,17,1.0055,-0.001,-0.0089,0.0077,-0.041,-0.01,9.812
21600,eyes_open,2654,2344,238,1327,18,923,17,9,0.9927,0.0343,-0.011,0.0113,0.013,-0.066,9.82
21620,eyes_open,2709,2322,242,1359,18,931,12,9,0.9927,-0.0331,0.0038,0.0032,0.033,0.001,9.864
21640,eyes_open,2680,2327,245,1339,16,910,10,25,1.0053,0.0011,-0.0038,0.0012,0.046,-0.004,9.843
21660,eyes_open,2702,2328,238,1330,16,916,10,14,1.0188,-0.0391,0.0303,-0.012,-0.002,-0.053,9.784
21680,eyes_open,2693,2354,250,1359,15,892,12,15,1.0003,0.0076,0.009,0.0085,-0.048,-0.027,9.836
21700,eyes_open,2726,2330,230,1317,8,902,16,16,0.983,-0.0085,0.0182,-0.032,-0.025,0.064,9.802
21720,eyes_open,2712,2312,251,1329,11,903,7,21,0.9897,0.0352,0.0022,-0.0083,0.006,-0.003,9.809
21740,eyes_open,2703,2327,247,1302,4,913,14,8,1.0075,-0.0384,0.0015,0.0052,-0.0,-0.04,9.801
21760,eyes_open,2700,2305,235,1305,12,922,28,7,0.9885,0.0069,-0.0075,-0.0233,-0.015,-0.044,9.835
21780,eyes_open,2709,2319,238,1305,18,892,16,12,0.9916,-0.0244,-0.0158,0.047,-0.052,-0.049,9.785
21800,eyes_open,2737,2327,254,1282,15,904,14,18,1.0082,-0.0191,0.0306,0.0105,-0.04,-0.085,9.867
21820,eyes_open,2692,2291,226,1331,15,899,16,15,1.0028,-0.0188,0.0103,-0.0008,-0.038,-0.027,9.816
21840,eyes_open,2737,2336,235,1292,14,843,18,9,1.0029,0.0143,0.0095,0.0022,-0.022,-0.05,9.84
21860,eyes_open,2739,2319,227,1277,15,852,6,19,0.9925,0.0386,-0.0119,-0.0239,0.054,-0.002,9.804
21880,eyes_open,2757,2339,240,1293,20,857,6,12,0.9971,-0.0031,0.0047,-0.0208,-0.063,-0.003,9.766
21900,eyes_open,2728,2320,238,1275,20,845,14,14,0.9967,-0.0077,0.0182,0.0222,-0.075,-0.103,9.748
21920,eyes_open,2742,2283,231,1281,15,835,20,22,0.9985,0.0045,-0.0031,0.0059,-0.035,-0.094,9.825
21940,eyes_open,2784,2301,246,1287,14,821,25,12,0.995,-0.0245,0.0014,0.0009,-0.04,-0.015,9.818
21960,eyes_open,2721,2318,254,1274,13,831,8,16,0.9981,-0.0241,-0.0104,0.012,-0.016,-0.043,9.777
21980,eyes_open,2758,2283,247,1303,22,793,9,13,1.0056,-0.0156,0.0197,-0.0299,-0.043,-0.019,9.828
22000,eyes_open,2792,2274,243,1281,13,817,18,13,1.004,0.017,0.0017,-0.0268,-0.09,-0.058,9.794
22020,eyes_open,2802,2231,242,1286,15,813,10,16,0.9962,0.022,-0.0212,-0.0125,-0.181,-0.025,9.792
22040,eyes_open,2813,2226,236,1268,10,803,19,15,1.0044,0.0204,0.0098,-0.0196,-0.115,-0.036,9.838
22060,eyes_open,2844,2230,240,1299,12,766,26,17,0.9923,0.0539,0.0062,-0.0121,-0.136,-0.042,9.803
22080,eyes_open,2843,2150,239,1312,17,765,7,16,0.9894,-0.0031,-0.0008,0.0364,-0.118,-0.052,9.796
22100,eyes_open,2847,2144,252,1330,15,736,10,18,1.0214,0.0007,-0.0433,-0.005,-0.111,0.032,9.812
22120,eyes_open,2857,2127,236,1358,12,760,21,21,1.0141,-0.0066,0.0006,-0.005,-0.086,-0.012,9.755
22140,eyes_open,2864,2130,234,1357,12,736,14,8,0.9911,0.0131,0.0078,0.0141,-0.086,0.014,9.842
22160,eyes_open,2871,2099,244,1332,14,693,30,9,1.0045,0.0045,0.0237,-0.0072,-0.124,-0.032,9.801
22180,eyes_open,2875,2094,243,1352,15,703,10,12,1.0033,0.0135,0.0263,0.0103,-0.021,-0.028,9.805
22200,eyes_open,2890,2029,248,1349,6,701,20,19,0.9979,0.0322,0.0007,0.0326,0.03,0.0,9.816
22220,eyes_open,2902,2099,237,1316,10,707,21,10,1.002,-0.0032,-0.0028,-0.0045,0.012,0.038,9.793
22240,eyes_open,2883,2062,230,1319,11,706,15,13,0.9873,-0.0151,0.0351,-0.0019,-0.046,-0.034,9.806
22260,eyes_open,2918,2041,242,1348,12,721,16,22,0.9914,-0.0035,0.0107,0.0312,-0.039,-0.026,9.816
22280,eyes_open,2897,2042,253,1394,14,685,8,10,1.0069,-0.0043,-0.0279,-0.0298,0.013,0.008,9.859
22300,eyes_open,2933,2026,243,1383,14,683,14,16,1.0145,-0.0106,-0.0211,-0.0034,-0.032,0.046,9.821
22320,eyes_open,2920,2015,249,1387,11,699,16,5,0.9987,0.0313,-0.0315,-0.0183,-0.084,0.017,9.803
22340,eyes_open,2948,1950,237,1426,15,664,16,13,1.002,0.0009,0.0199,-0.0557,-0.022,-0.019,9.833
22360,eyes_open,2922,1980,240,1387,13,692,12,12,1.0193,0.0036,0.0079,0.0247,-0.009,0.012,9.82
22380,eyes_open,2908,2008,232,1388,19,672,6,22,0.9977,0.0279,-0.0137,0.0138,-0.038,-0.011,9.784
22400,eyes_open,2955,1972,245,1403,11,689,16,13,0.9952,0.0177,-0.0104,0.0027,0.084,0.016,9.826
22420,eyes_open,2917,1972,253,1407,20,682,8,22,0.9897,-0.0105,0.0217,-0.0042,0.026,-0.005,9.831
22440,eyes_open,2883,2021,241,1379,12,681,19,23,1.0085,-0.016,-0.038,0.0127,0.067,-0.021,9.829
22460,eyes_open,2933,2035,225,1375,15,689,20,16,0.9962,0.0199,-0.0071,0.0186,0.042,-0.066,9.813
22480,eyes_open,2906,2071,237,1346,21,688,11,12,0.9819,-0.021,0.0078,-0.0108,0.03,-0.03,9.738
22500,eyes_open,2932,2024,241,1330,19,694,10,17,1.02,0.0257,0.0289,-0.0242,0.102,-0.001,9.792
22520,eyes_open,2870,2032,238,1357,15,662,16,9,1.0008,-0.003,-0.0118,-0.0117,0.045,-0.02,9.767
22540,eyes_open,2904,2107,241,1319,7,678,10,19,1.0005,-0.0349,-0.0034,-0.0555,0.057,-0.01,9.753
22560,eyes_open,2895,2118,232,1312,18,686,21,21,0.9986,0.0082,-0.0321,0.0106,0.111,-0.037,9.836
22580,eyes_open,2880,2168,236,1280,22,707,13,17,0.998,-0.028,0.0257,-0.0104,0.159,-0.066,9.808
22600,eyes_open,2884,2168,241,1291,12,734,11,9,1.0016,0.0072,0.0071,-0.045,0.158,-0.044,9.859
22620,eyes_open,2845,2203,239,1250,9,748,19,15,1.0041,0.0021,0.0243,0.0184,0.161,-0.022,9.804
22640,eyes_open,2844,2239,248,1242,11,705,16,13,1.0022,-0.0256,-0.0088,0.0477,0.201,-0.043,9.82
22660,eyes_open,2851,2279,236,1252,8,759,13,19,1.0141,-0.0141,-0.0016,0.0195,0.142,0.05,9.809
22680,eyes_open,2819,2297,243,1214,18,744,7,11,1.0044,-0.0327,0.0412,0.0107,0.159,-0.01,9.779
22700,eyes_open,2808,2313,251,1205,14,760,13,12,0.9984,0.0082,0.0073,0.0043,0.199,-0.054,9.811
22720,eyes_open,2767,2350,243,1208,11,744,18,9,0.9886,-0.021,-0.0049,0.017,0.135,-0.063,9.765
22740,eyes_open,2754,2336,239,1185,11,742,12,18,1.0141,0.025,0.0228,0.0315,0.13,-0.038,9.851
22760,eyes_open,2757,2408,242,1160,11,776,15,17,0.9962,-0.0012,-0.0188,-0.0071,0.055,-0.066,9.773
22780,eyes_open,2718,2418,248,1145,11,812,18,19,0.9782,0.0035,0.0167,-0.0095,0.051,-0.086,9.824
22800,eyes_open,2709,2444,237,1118,9,807,8,16,1.0055,0.0156,0.0105,0.0183,0.113,-0.064,9.834
22820,eyes_open,2694,2504,231,1079,13,787,24,16,0.9971,0.0057,0.038,-0.0291,0.176,-0.075,9.798
22840,eyes_open,2674,2517,247,1069,13,809,17,10,1.0047,0.0059,-0.0206,0.0124,0.142,-0.066,9.783
22860,eyes_open,2693,2498,245,1053,16,842,9,17,0.9963,-0.0207,0.031,0.0154,0.186,-0.088,9.824
22880,eyes_open,2657,2535,236,1013,6,827,12,26,1.0043,-0.012,0.0194,-0.0008,0.129,-0.129,9.784
22900,eyes_open,2590,2571,247,1008,16,807,19,17,1.0024,0.053,-0.0115,0.0049,0.154,-0.063,9.759
22920,eyes_open,2621,2600,249,953,7,842,8,3,1.0064,-0.0222,0.0117,0.0044,0.082,-0.033,9.821
22940,eyes_open,2607,2617,246,970,14,815,14,15,1.0092,0.0199,-0.0295,0.0032,0.111,0.021,9.771
22960,eyes_open,2585,2621,240,968,10,839,21,18,1.0013,-0.0035,0.0334,0.0135,0.016,-0.075,9.824
22980,eyes_open,2591,2655,251,978,18,800,20,10,1.0144,0.0059,-0.0148,0.0016,0.077,-0.034,9.846
23000,eyes_open,2549,2626,223,922,20,825,7,9,1.0083,-0.0028,0.0067,0.019,0.112,-0.053,9.841
23020,eyes_open,2568,2685,238,917,17,806,22,10,0.999,0.0187,-0.0101,-0.0004,0.09,0.017,9.826
23040,eyes_open,2580,2689,238,906,23,826,13,12,1.0043,-0.0036,0.0153,-0.0236,0.042,-0.023,9.803
23060,eyes_open,2559,2695,249,910,16,821,18,19,1.0264,-0.0105,0.0444,0.0115,0.045,-0.08,9.81
23080,eyes_open,2554,2723,242,892,17,818,17,16,0.9839,0.0047,-0.0267,-0.0134,0.053,-0.057,9.833
23100,eyes_open,2529,2717,240,894,10,798,10,9,0.9979,0.0054,0.0019,-0.0121,-0.053,-0.066,9.829
23120,eyes_open,2562,2687,241,879,14,797,9,22,0.9735,-0.0091,0.0081,0.0288,-0.017,-0.043,9.81
23140,eyes_open,2542,2702,245,887,20,783,17,16,1.0169,-0.0223,0.0107,0.0507,0.041,-0.033,9.843
23160,eyes_open,2568,2691,235,857,11,818,19,12,1.0105,0.0092,0.0041,0.0196,0.006,-0.05,9.776
23180,eyes_open,2572,2677,237,876,19,759,11,34,1.0231,0.005,-0.0169,0.0103,0.033,-0.023,9.858
23200,eyes_open,2569,2718,246,886,14,775,17,21,1.004,-0.0026,-0.0255,-0.0034,-0.089,-0.057,9.846
23220,eyes_open,2567,2663,239,882,13,786,15,8,0.9936,0.0057,-0.026,-0.0176,-0.095,-0.028,9.787
23240,eyes_open,2583,2680,238,882,19,768,12,16,1.0148,-0.0053,0.0249,0.0099,-0.048,-0.029,9.802
23260,eyes_open,2561,2672,237,845,13,782,17,13,0.9798,-0.0144,0.0323,0.0029,-0.081,-0.067,9.82
23280,eyes_open,2610,2688,229,881,14,747,20,9,1.0055,-0.023,-0.002,0.0097,-0.084,0.049,9.799
23300,eyes_open,2584,2644,249,890,16,756,9,4,0.9965,-0.0075,-0.0178,-0.0271,-0.053,-0.005,9.845
23320,eyes_open,2611,2632,239,907,19,748,18,19,1.0022,0.0263,-0.0008,0.0043,-0.048,0.016,9.767
23340,eyes_open,2649,2647,237,923,17,772,4,15,0.99,0.0178,-0.0259,-0.0073,-0.08,-0.003,9.832
23360,eyes_open,2619,2606,239,899,1,735,11,17,1.0038,-0.0248,0.0171,-0.006,-0.053,0.018,9.807
23380,eyes_open,2657,2637,241,889,22,730,16,12,1.0021,-0.0151,0.0202,-0.0007,0.075,0.008,9.801
23400,eyes_open,2641,2624,239,925,18,737,10,12,1.0134,0.0506,0.0026,0.0124,-0.014,0.064,9.813
23420,eyes_open,2641,2623,240,943,16,749,12,25,1.0095,-0.0062,0.0147,-0.0122,-0.049,0.03,9.808
23440,eyes_open,2659,2593,239,925,18,745,18,11,1.0005,0.0153,-0.0046,0.0017,-0.049,-0.063,9.87
23460,eyes_open,2644,2558,240,935,13,725,21,14,1.0159,0.0091,0.0238,0.0105,0.025,0.046,9.753
23480,eyes_open,2676,2572,240,944,21,734,8,5,1.0165,-0.0192,0.0272,-0.0482,-0.039,0.026,9.81
23500,eyes_open,2669,2596,241,962,10,743,16,13,1.0024,-0.0329,0.002,-0.0154,0.045,0.042,9.775
23520,eyes_open,2622,2567,231,940,15,746,18,20,1.0103,-0.0104,-0.0091,-0.0,-0.01,0.009,9.754
23540,eyes_open,2634,2614,237,951,15,738,10,21,0.9898,-0.0256,-0.0239,0.0273,0.006,0.065,9.837
23560,eyes_open,2634,2580,242,957,17,740,7,19,1.0002,-0.024,0.0175,0.0182,-0.014,0.046,9.839
23580,eyes_open,2664,2542,250,973,21,765,8,17,1.0076,-0.0219,0.0319,0.0286,-0.008,0.082,9.815
23600,eyes_open,2697,2543,241,963,8,779,17,18,1.0006,0.0188,0.0394,-0.059,0.049,0.007,9.797
23620,eyes_open,2652,2591,254,981,16,763,9,6,1.0043,-0.0146,-0.0053,0.0042,0.037,0.032,9.765
23640,eyes_open,2637,2607,243,979,19,765,13,7,1.0077,0.0249,-0.0213,-0.0193,0.011,-0.008,9.843
23660,eyes_open,2626,2597,244,976,11,793,19,20,0.9907,-0.0225,0.0404,0.0128,0.054,0.039,9.776
23680,eyes_open,2625,2582,247,987,23,781,13,14,0.9942,0.0186,0.0161,-0.0392,-0.007,0.096,9.875
23700,eyes_open,2639,2555,231,1002,10,816,7,21,1.0147,0.0021,0.0278,0.0108,0.057,0.034,9.848
23720,eyes_open,2647,2580,247,990,29,843,15,6,1.0126,-0.0158,0.0333,-0.0094,0.059,0.071,9.833
23740,eyes_open,2608,2582,242,961,14,843,15,15,0.9967,0.0368,0.0016,0.0073,0.062,0.075,9.809
23760,eyes_open,2596,2612,240,1012,13,822,15,11,0.9978,-0.0121,0.0041,-0.0098,0.109,0.096,9.74
23780,eyes_open,2544,2623,233,1002,21,878,17,12,1.0098,0.0105,0.004,-0.0137,0.115,0.006,9.775
23800,eyes_open,2569,2662,234,977,22,865,7,8,1.0013,0.0328,-0.0108,0.0145,0.082,-0.02,9.781
23820,eyes_open,2534,2649,246,989,7,884,15,15,1.0037,0.0166,0.0449,-0.0123,0.025,0.022,9.808
23840,eyes_open,2508,2624,242,1006,11,883,8,4,0.9976,0.0396,-0.0071,-0.0138,0.093,0.078,9.851
23860,eyes_open,2485,2670,232,987,20,872,20,12,1.0066,-0.0183,-0.0516,0.0001,0.112,-0.04,9.831
23880,eyes_open,2493,2674,244,943,1,922,11,13,0.9899,0.0074,-0.0026,-0.0066,0.051,0.021,9.867
23900,eyes_open,2469,2680,236,980,18,915,16,23,1.0017,0.0301,0.0166,-0.0104,0.042,0.083,9.808
23920,eyes_open,2452,2756,227,1002,19,957,13,13,0.9917,0.0192,-0.0333,0.0288,0.12,0.074,9.764
23940,eyes_open,2436,2698,241,972,18,956,12,9,1.0103,0.005,-0.0562,0.0049,0.069,0.047,9.814
23960,eyes_open,2438,2691,248,980,8,972,16,19,1.0091,-0.017,-0.0191,-0.0186,0.031,0.054,9.785
23980,eyes_open,2418,2717,240,969,16,964,11,22,0.9983,0.0271,-0.0253,0.0065,0.046,0.042,9.783
24000,eyes_open,2388,2704,246,973,15,956,11,23,0.9889,-0.0194,-0.0378,0.0048,0.04,-0.01,9.806
24020,eyes_open,2383,2714,256,949,14,996,9,17,0.9999,-0.0026,0.0017,0.0011,-0.013,-0.014,9.859
24040,eyes_open,2407,2720,244,931,5,948,20,17,0.9957,0.0063,-0.0389,0.011,0.014,-0.014,9.795
24060,eyes_open,2403,2730,257,958,15,997,12,13,1.0033,0.0559,-0.0022,0.0103,0.01,0.028,9.842
24080,eyes_open,2369,2732,237,951,11,955,15,15,1.0011,0.0168,-0.0137,0.0041,0.051,0.022,9.779
24100,eyes_open,2412,2739,235,947,19,990,18,16,1.0035,-0.0121,-0.0223,0.0021,-0.008,0.045,9.801
24120,eyes_open,2422,2718,248,967,17,959,6,15,0.9994,0.0202,0.0008,0.015,0.008,-0.026,9.772
24140,eyes_open,2389,2709,235,945,13,1004,13,22,1.0052,-0.0148,-0.0071,0.0005,-0.058,-0.007,9.776
24160,eyes_open,2443,2740,248,960,4,982,7,13,1.0003,0.0002,0.0133,0.0126,-0.024,-0.072,9.823
24180,eyes_open,2396,2747,237,991,1,941,13,12,1.012,-0.0042,0.0155,-0.0005,-0.062,-0.076,9.819
24200,eyes_open,2416,2705,240,925,20,967,18,18,1.0074,0.0246,0.0116,-0.0157,-0.072,-0.063,9.799
24220,eyes_open,2424,2720,238,946,23,935,17,12,0.9857,-0.007,0.0102,-0.0326,-0.019,-0.062,9.801
24240,eyes_open,2439,2704,248,950,18,929,17,10,0.9903,-0.0166,-0.0324,-0.003,-0.058,-0.02,9.796
24260,eyes_open,2491,2714,243,961,19,934,12,12,0.995,-0.0202,0.0386,-0.0087,-0.088,-0.001,9.862
24280,eyes_open,2450,2669,250,940,10,899,18,9,0.976,-0.0067,-0.0077,-0.0085,-0.101,-0.025,9.78
24300,eyes_open,2518,2686,240,955,5,907,5,12,1.0039,-0.022,0.0314,0.0094,-0.087,0.003,9.77
24320,eyes_open,2514,2679,242,992,17,928,20,16,1.0106,-0.0225,-0.0068,0.0093,-0.069,0.045,9.817
24340,eyes_open,2514,2652,237,980,9,887,15,14,1.0089,0.0138,-0.0084,0.0228,-0.084,-0.027,9.82
24360,eyes_open,2524,2660,224,968,12,876,22,10,1.0025,0.0301,0.0233,-0.0103,-0.001,-0.124,9.842
24380,eyes_open,2530,2637,252,997,15,877,14,3,0.9897,-0.0307,0.0268,-0.0124,0.005,-0.069,9.836
24400,eyes_open,2534,2663,228,954,15,884,14,10,0.9794,0.0004,0.0156,0.0172,0.013,-0.052,9.761
24420,eyes_open,2511,2637,223,970,20,889,15,12,0.9863,0.0066,0.0027,0.0236,-0.0,-0.011,9.839
24440,eyes_open,2540,2657,241,973,0,854,20,19,0.9874,-0.0014,-0.0059,-0.0025,-0.036,-0.053,9.826
24460,eyes_open,2550,2658,241,994,20,863,8,9,1.0048,-0.0171,-0.0249,-0.0006,-0.051,0.025,9.848
24480,eyes_open,2572,2666,249,991,8,850,10,17,1.0051,0.0169,0.0125,0.0105,-0.091,0.034,9.858
24500,eyes_open,2592,2654,241,971,22,856,10,23,1.0068,0.0023,0.0332,0.034,-0.061,-0.006,9.743
24520,eyes_open,2574,2619,243,977,6,850,12,20,1.0287,0.0548,0.0454,-0.016,-0.055,-0.001,9.804
24540,eyes_open,2555,2617,237,1007,8,799,20,23,0.9996,-0.0062,0.0033,-0.0031,0.02,-0.084,9.796
24560,eyes_open,2578,2624,236,981,12,863,15,16,0.9871,-0.0054,0.0238,-0.0207,0.016,-0.055,9.856
24580,eyes_open,2593,2617,251,987,14,844,13,13,0.988,-0.0171,-0.0018,-0.0009,-0.02,-0.031,9.839
24600,eyes_open,2576,2578,239,990,20,828,7,18,0.9833,0.0045,0.0142,-0.0268,-0.035,-0.046,9.788
24620,eyes_open,2581,2620,243,975,3,841,15,6,0.9936,-0.0312,-0.007,-0.0123,0.025,-0.04,9.82
24640,eyes_open,2600,2637,253,996,12,832,11,18,1.0075,-0.0014,0.0075,0.0136,0.113,0.016,9.82
24660,eyes_open,2554,2603,229,953,18,845,19,19,1.0206,0.0216,0.0021,-0.0316,0.044,-0.04,9.811
24680,eyes_open,2532,2642,241,930,12,829,15,8,0.9949,-0.03,0.0087,-0.0178,-0.061,-0.044,9.82
24700,eyes_open,2569,2653,236,971,15,843,8,20,1.0141,0.0048,0.0047,-0.0096,0.054,-0.063,9.801
24720,eyes_open,2557,2631,244,965,16,847,6,25,0.9906,0.0177,0.0142,0.0438,0.105,-0.032,9.758
24740,eyes_open,2551,2639,246,916,10,838,19,17,0.9965,0.0304,0.0346,0.0267,0.033,-0.029,9.83
24760,eyes_open,2539,2675,246,927,8,856,11,18,0.9998,0.0147,0.0166,-0.0068,0.046,-0.062,9.802
24780,eyes_open,2524,2668,244,910,10,874,13,8,0.9938,0.0078,0.0234,0.0113,0.098,0.026,9.809
24800,eyes_open,2522,2658,246,909,20,884,21,12,1.0002,0.0194,0.0104,-0.0177,0.071,0.04,9.771
24820,eyes_open,2529,2700,237,939,12,850,18,13,1.0094,-0.0322,0.0305,-0.0082,0.039,-0.017,9.822
24840,eyes_open,2498,2701,242,890,10,840,10,15,1.0119,0.0313,-0.0153,0.0166,0.162,0.046,9.805
24860,eyes_open,2440,2718,248,877,22,899,12,10,0.9979,-0.0104,0.0083,-0.0104,0.137,-0.015,9.812
24880,eyes_open,2416,2760,232,883,19,910,20,8,1.0066,-0.0153,-0.0248,-0.0008,0.204,0.001,9.837
24900,eyes_open,2357,2781,243,864,18,900,9,18,0.98,0.0018,-0.0129,0.0259,0.145,0.045,9.776
24920,eyes_open,2384,2784,240,848,13,911,15,16,0.9988,0.032,-0.0099,-0.0106,0.177,-0.031,9.855
24940,eyes_open,2373,2842,242,834,17,917,11,15,1.0091,0.0105,0.0038,-0.0223,0.112,-0.009,9.853
24960,eyes_open,2314,2804,227,843,21,918,14,8,1.0105,0.0035,-0.0449,-0.007,0.066,0.068,9.782
24980,eyes_open,2245,2874,241,807,16,958,1,17,1.0021,0.0174,0.0101,0.0136,0.126,-0.014,9.766
25000,eyes_open,2228,2846,239,818,20,953,7,8,0.9873,-0.0227,-0.03,-0.0348,0.13,-0.031,9.808
25020,eyes_open,2238,2868,240,774,18,977,24,16,1.0226,0.0182,-0.0008,0.0105,0.12,-0.029,9.809
25040,eyes_open,2204,2891,237,759,17,947,10,10,1.0041,0.008,-0.0015,-0.0158,0.16,0.045,9.802
25060,eyes_open,2181,2883,234,773,18,974,17,12,1.0008,-0.0067,0.0309,-0.0043,0.174,0.07,9.807
25080,eyes_open,2136,2946,241,725,10,1016,12,21,0.9753,-0.0096,0.0011,0.0036,0.141,-0.026,9.767
25100,eyes_open,2057,2900,232,754,17,1005,14,17,1.0097,0.0025,0.0155,-0.0527,0.065,-0.015,9.794
25120,eyes_open,2047,2947,242,732,13,1021,22,15,0.9912,-0.007,-0.0076,-0.0559,0.078,0.061,9.869
25140,eyes_open,2037,2967,250,749,15,1029,13,17,1.0173,0.0137,-0.0265,-0.0115,0.035,0.031,9.867
25160,eyes_open,2026,2934,237,718,27,1048,7,11,1.0044,-0.0289,0.0253,-0.0308,0.089,0.021,9.808
25180,eyes_open,1986,2965,255,736,17,1052,12,4,0.9906,0.038,-0.0036,-0.0067,0.135,0.014,9.813
25200,eyes_open,1971,2938,237,709,14,1054,17,13,1.0104,-0.0079,-0.0088,0.0027,0.12,0.025,9.792
25220,eyes_open,1971,2927,245,683,17,1071,10,22,1.0149,-0.0056,-0.0188,0.0194,0.027,-0.03,9.833
25240,eyes_open,1938,2989,251,706,11,1071,10,12,0.9895,0.0075,0.009,0.0229,0.079,-0.017,9.814
25260,eyes_open,1939,2965,238,697,11,1085,13,15,0.9873,-0.0127,-0.028,0.0196,0.057,0.05,9.818
25280,eyes_open,1940,2968,239,684,7,1069,9,11,1.0026,0.0214,0.0143,0.0221,0.104,-0.014,9.83
25300,eyes_open,1899,3002,237,699,11,1094,9,20,0.9963,-0.018,0.0038,-0.0528,0.034,0.001,9.785
25320,eyes_open,1898,2977,244,666,15,1083,11,19,1.0061,-0.0169,0.0135,-0.0349,-0.017,0.029,9.788
25340,eyes_open,1916,2962,238,679,14,1078,19,19,1.0021,-0.0105,0.0136,0.03,0.026,-0.042,9.793
25360,eyes_open,1893,2987,240,685,6,1097,10,18,0.9966,-0.013,-0.0474,0.0409,0.139,0.015,9.763
25380,eyes_open,1850,3003,233,665,13,1076,8,17,0.9923,0.0057,-0.0125,-0.0152,0.032,-0.001,9.802
25400,eyes_open,1883,3001,242,662,15,1095,18,11,0.9823,-0.0108,-0.0008,0.0148,0.02,-0.022,9.842
