t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
21920,seated_bounce,516,533,207,2852,3102,2412,2592,1671,0.9959,-0.0377,-0.0117,0.0203,-0.004,-0.071,10.864
21940,seated_bounce,555,564,193,2628,2868,2114,2278,1498,0.9952,-0.0044,0.012,0.0092,-0.027,-0.004,10.432
21960,seated_bounce,559,513,185,2238,2596,1793,1944,1164,0.9952,0.0066,0.0186,-0.0202,0.047,0.056,9.923
21980,seated_bounce,580,532,185,1746,2126,1270,1513,795,1.0042,0.0258,0.0267,-0.0249,0.069,-0.04,9.401
22000,seated_bounce,574,517,177,1072,1337,679,883,410,0.9961,0.0133,0.0072,-0.026,-0.051,0.041,8.928
22020,seated_bounce,528,545,192,391,540,239,310,149,1.0078,0.0367,0.0303,-0.0082,0.1,-0.026,8.564
22040,seated_bounce,516,540,190,51,71,37,42,35,0.9726,0.0162,0.0328,-0.0221,0.021,0.072,8.353
22060,seated_bounce,574,535,189,17,27,21,28,20,0.9985,-0.0038,-0.0252,-0.0296,-0.011,0.005,8.32
22080,seated_bounce,522,514,194,238,335,128,173,103,0.9983,-0.02,0.0309,-0.0094,-0.028,-0.002,8.469
22100,seated_bounce,558,510,199,808,1035,503,634,312,0.9926,-0.0303,0.0277,-0.0121,0.082,-0.082,8.783
22120,seated_bounce,554,525,185,1434,1760,1110,1284,646,0.9984,0.0061,-0.0296,0.0124,0.02,-0.044,9.223
22140,seated_bounce,569,534,208,2095,2427,1534,1817,1004,1.0119,-0.0108,0.0002,0.0029,-0.011,0.026,9.735
22160,seated_bounce,567,544,189,2527,2817,1976,2349,1375,0.9968,0.0264,-0.0129,-0.0036,0.064,-0.042,10.256
22180,seated_bounce,552,514,190,2798,3076,2325,2516,1687,1.0105,-0.0248,0.0003,-0.0117,0.021,-0.038,10.722
22200,seated_bounce,592,534,182,2936,3192,2504,2644,1802,1.0011,0.0031,0.0175,-0.0026,0.059,0.016,11.076
22220,seated_bounce,532,542,198,3056,3210,2537,2798,1939,1.0164,-0.0174,-0.0047,-0.0107,0.019,-0.056,11.276
22240,seated_bounce,591,536,196,3030,3230,2530,2809,1906,0.9807,-0.0242,-0.0046,0.0011,-0.044,-0.083,11.296
22260,seated_bounce,539,531,182,2966,3218,2488,2713,1803,1.0064,0.0094,0.0057,0.0169,0.098,-0.022,11.133
22280,seated_bounce,542,560,191,2751,3052,2409,2642,1677,1.016,-0.0082,-0.0338,-0.0103,-0.012,0.044,10.809
22300,seated_bounce,585,526,199,2484,2914,2141,2289,1455,1.008,0.0188,-0.0318,0.0224,-0.039,-0.094,10.362
22320,seated_bounce,580,546,195,2178,2459,1729,1939,1106,0.9989,0.0021,0.0379,-0.0057,0.048,0.022,9.848
22340,seated_bounce,540,530,185,1684,1980,1150,1402,727,1.0174,0.0293,-0.0081,0.0097,0.084,-0.044,9.329
22360,seated_bounce,559,536,198,979,1220,598,780,377,1.0089,-0.0366,-0.0197,-0.0008,0.022,0.02,8.868
22380,seated_bounce,563,523,196,360,411,187,248,114,0.997,0.0306,0.0102,-0.0227,0.086,0.023,8.524
22400,seated_bounce,563,515,203,37,43,26,24,20,0.9951,0.0216,0.002,0.0037,0.013,-0.009,8.337
22420,seated_bounce,563,552,168,34,34,23,23,12,1.0064,0.0124,0.0022,0.0182,0.088,0.043,8.33
22440,seated_bounce,565,510,179,313,408,187,228,117,1.0107,0.0033,-0.0128,0.0022,-0.026,0.001,8.505
22460,seated_bounce,545,538,192,927,1138,594,719,360,1.0022,-0.0131,0.0019,0.0177,0.047,0.012,8.839
22480,seated_bounce,576,504,176,1556,1916,1124,1363,700,0.9867,0.0304,0.0237,-0.0209,-0.035,-0.109,9.293
22500,seated_bounce,554,534,200,2144,2454,1724,1948,1070,1.0122,0.0492,-0.0157,-0.0026,-0.082,-0.043,9.81
22520,seated_bounce,548,533,196,2550,2943,2109,2263,1403,1.0066,-0.0056,0.0241,0.001,0.018,-0.031,10.327
22540,seated_bounce,553,511,195,2830,3027,2349,2585,1685,1.0104,-0.0097,0.0038,-0.0154,0.042,0.01,10.781
22560,seated_bounce,560,520,205,2963,3211,2446,2693,1807,0.9865,-0.0356,0.0006,0.0178,-0.037,0.025,11.115
22580,seated_bounce,584,545,196,2968,3252,2572,2732,1914,0.9909,0.0158,-0.0264,-0.0092,-0.044,-0.038,11.29
22600,seated_bounce,563,541,186,3073,3272,2604,2782,1975,1.0069,0.0075,0.0057,0.0065,0.027,0.06,11.283
22620,seated_bounce,571,524,206,2910,3226,2523,2673,1799,0.9938,0.0407,0.0346,-0.0006,0.078,0.008,11.096
22640,seated_bounce,542,536,187,2854,3084,2313,2537,1644,1.0046,-0.0177,0.0087,-0.005,-0.066,0.009,10.752
22660,seated_bounce,527,565,205,2506,2822,2090,2266,1334,1.0014,0.0011,-0.0185,0.0027,0.036,0.074,10.291
22680,seated_bounce,570,530,193,2080,2478,1526,1804,1143,0.9935,0.0054,0.0061,-0.0253,-0.008,0.002,9.772
22700,seated_bounce,533,522,197,1597,1908,1033,1309,700,0.9932,0.0199,0.0002,-0.0329,-0.029,0.061,9.258
22720,seated_bounce,542,513,204,875,1067,526,715,332,1.0257,0.011,-0.0073,-0.0456,-0.005,0.02,8.811
22740,seated_bounce,525,502,198,286,346,161,213,99,1.0038,0.0086,0.0338,-0.0192,0.019,-0.012,8.487
22760,seated_bounce,563,544,178,24,23,20,21,20,0.9856,0.0039,0.0021,-0.0492,-0.021,0.015,8.324
22780,seated_bounce,562,520,204,35,51,35,34,19,0.9898,-0.0145,-0.0191,0.0491,0.058,-0.054,8.344
22800,seated_bounce,554,505,193,380,452,220,304,143,1.0032,-0.0004,0.0147,-0.008,0.064,0.105,8.544
22820,seated_bounce,568,524,197,989,1234,626,777,406,0.9984,-0.0256,0.0042,0.0089,-0.103,0.026,8.898
22840,seated_bounce,533,531,192,1743,2049,1188,1498,741,0.9827,0.0187,-0.0309,0.0327,-0.039,0.057,9.364
22860,seated_bounce,540,526,193,2241,2576,1749,1957,1123,1.0235,0.0061,0.0089,-0.0109,-0.019,0.022,9.885
22880,seated_bounce,549,523,193,2579,2888,2067,2391,1483,1.0142,-0.0027,-0.0097,0.013,0.017,-0.059,10.397
22900,seated_bounce,550,548,199,2764,3140,2420,2593,1708,1.0116,0.0354,0.0223,0.001,-0.042,-0.042,10.837
22920,seated_bounce,544,569,194,2966,3208,2525,2696,1882,0.9954,-0.0114,0.0311,0.0093,-0.029,-0.039,11.151
22940,seated_bounce,551,505,189,3011,3263,2669,2740,1869,0.9916,0.0309,-0.0169,0.0105,-0.113,0.124,11.3
22960,seated_bounce,539,562,193,2985,3256,2588,2802,1878,1.0014,0.0148,-0.0076,0.0038,0.064,0.035,11.267
22980,seated_bounce,534,542,207,2971,3191,2481,2692,1774,0.9866,0.0063,-0.0189,0.0045,0.058,0.014,11.056
23000,seated_bounce,519,514,200,2817,3101,2322,2487,1579,0.9961,-0.0208,-0.0035,0.009,0.014,-0.081,10.692
23020,seated_bounce,559,504,203,2463,2811,1961,2264,1317,1.0002,0.0007,-0.034,-0.0528,-0.071,0.077,10.219
23040,seated_bounce,543,521,193,1962,2442,1547,1802,1006,0.9941,-0.0168,-0.0212,-0.0191,0.079,0.041,9.697
23060,seated_bounce,524,546,196,1480,1822,1022,1195,612,0.9982,-0.0109,0.0262,0.004,-0.1,-0.06,9.188
23080,seated_bounce,520,549,195,765,966,469,593,304,0.9873,0.0244,-0.0027,0.0044,0.032,-0.009,8.756
23100,seated_bounce,570,549,196,204,304,117,161,74,1.0048,0.0385,0.0078,0.0267,0.026,0.089,8.453
23120,seated_bounce,582,481,183,19,18,14,17,11,1.0038,-0.029,0.0018,-0.0216,-0.098,0.088,8.316
23140,seated_bounce,594,558,194,74,89,43,51,32,0.9832,-0.0026,-0.0017,-0.0102,-0.014,0.139,8.362
23160,seated_bounce,559,522,201,451,600,271,365,162,1.0005,-0.0082,0.0343,0.0008,-0.073,-0.091,8.585
23180,seated_bounce,583,558,179,1051,1388,712,890,418,0.9863,-0.025,-0.033,0.0043,0.018,-0.061,8.959
23200,seated_bounce,551,528,207,1815,2126,1305,1548,786,1.0064,-0.0344,0.0114,-0.0003,0.024,0.067,9.437
23220,seated_bounce,561,515,197,2385,2667,1727,1986,1196,1.0098,0.0255,-0.0201,0.0002,0.02,-0.02,9.961
23240,seated_bounce,561,560,186,2598,2991,2237,2369,1459,1.0149,0.0167,-0.0168,0.002,0.049,-0.019,10.466
23260,seated_bounce,598,537,199,2878,3091,2350,2598,1780,0.9914,-0.0017,0.0029,0.0296,-0.155,-0.027,10.89
23280,seated_bounce,526,516,196,2953,3217,2493,2767,1856,1.021,-0.018,-0.0172,-0.0282,0.015,0.022,11.183
23300,seated_bounce,535,574,209,3038,3255,2606,2786,1925,1.0031,-0.0041,0.0182,-0.0038,0.109,0.003,11.307
23320,seated_bounce,550,534,197,2920,3241,2589,2763,1822,0.9995,-0.0069,-0.003,-0.033,0.004,-0.039,11.248
23340,seated_bounce,571,541,185,2904,3177,2457,2690,1807,1.0046,-0.0282,-0.0002,-0.0166,-0.008,-0.068,11.012
23360,seated_bounce,544,544,191,2705,2981,2276,2450,1646,1.006,0.0178,0.0017,-0.0058,-0.004,0.076,10.63
23380,seated_bounce,560,520,198,2484,2767,1952,2186,1312,0.9976,0.0137,-0.0012,-0.0459,-0.085,0.007,10.146
23400,seated_bounce,562,543,202,2003,2343,1466,1673,981,0.9713,0.0085,0.0013,-0.0131,-0.13,-0.078,9.622
23420,seated_bounce,538,523,197,1404,1628,965,1117,567,1.0055,0.0024,0.0161,-0.006,0.069,0.024,9.121
23440,seated_bounce,542,572,212,657,838,425,542,260,1.0055,0.0144,0.0701,0.0151,0.06,0.054,8.704
23460,seated_bounce,607,545,194,163,206,88,121,63,0.9999,-0.0263,-0.0363,0.0016,0.037,0.027,8.422
23480,seated_bounce,551,553,192,13,14,14,26,10,1.0061,0.0003,0.0173,-0.0035,0.059,-0.086,8.311
23500,seated_bounce,562,528,196,107,134,64,75,44,1.0087,0.0132,0.0015,-0.0249,0.012,0.014,8.383
23520,seated_bounce,619,510,185,542,714,302,412,209,0.9985,-0.0274,0.0139,0.0221,0.034,-0.009,8.631
23540,seated_bounce,566,542,187,1211,1510,824,961,517,1.0004,-0.0038,-0.0116,-0.0086,-0.002,0.043,9.022
23560,seated_bounce,586,520,182,1890,2290,1355,1635,917,0.9938,-0.0016,0.0063,-0.0003,-0.005,0.002,9.51
23580,seated_bounce,584,525,193,2457,2701,1892,2083,1227,1.0032,-0.0148,0.0009,0.026,0.018,0.065,10.035
23600,seated_bounce,521,538,201,2656,2991,2247,2430,1568,1.0077,-0.0103,-0.0134,-0.0088,-0.048,-0.103,10.533
23620,seated_bounce,565,549,214,2853,3160,2428,2713,1764,1.0009,0.01,-0.0044,0.0113,-0.117,-0.025,10.941
23640,seated_bounce,510,516,184,3029,3232,2519,2812,1792,1.0104,-0.0288,0.037,0.0014,0.007,0.019,11.211
23660,seated_bounce,543,553,210,2982,3314,2596,2786,1888,0.9927,0.0073,0.0053,0.0149,0.003,0.037,11.31
23680,seated_bounce,557,547,190,2994,3237,2450,2765,1816,1.0161,-0.0268,-0.016,0.0147,-0.079,-0.056,11.224
23700,seated_bounce,579,550,191,2865,3170,2490,2639,1797,1.0171,0.039,-0.0335,-0.0089,-0.015,0.044,10.966
23720,seated_bounce,561,532,189,2733,2968,2267,2475,1555,0.9875,0.0134,0.0246,0.0186,-0.133,0.079,10.565
23740,seated_bounce,551,531,187,2424,2765,1899,2142,1328,0.9949,-0.0064,-0.0172,0.0181,0.067,-0.008,10.073
23760,seated_bounce,558,536,207,1989,2260,1384,1587,865,1.002,0.0073,-0.0159,-0.0017,-0.022,0.103,9.547
23780,seated_bounce,562,511,180,1290,1503,898,1042,539,0.9882,-0.0072,-0.0209,0.0055,-0.033,-0.012,9.055
23800,seated_bounce,568,517,184,524,711,344,454,196,0.998,-0.0192,0.0259,0.0113,0.032,-0.113,8.654
23820,seated_bounce,571,550,193,112,148,73,76,52,1.0126,-0.0145,-0.0138,0.0054,-0.019,-0.026,8.396
23840,seated_bounce,584,499,182,14,19,16,12,12,1.0018,-0.0021,0.0237,0.0341,0.064,0.018,8.31
23860,seated_bounce,547,521,192,130,188,88,104,50,0.9953,0.0043,0.0235,-0.011,0.059,0.004,8.409
23880,seated_bounce,560,543,199,640,851,398,459,232,1.0133,-0.0043,-0.0078,-0.0081,-0.055,0.058,8.679
23900,seated_bounce,529,556,207,1345,1614,898,1065,534,0.9887,0.0231,-0.0297,-0.007,-0.064,0.028,9.087
23920,seated_bounce,619,552,192,1929,2299,1500,1690,873,0.9895,0.009,0.0366,-0.0075,-0.022,0.024,9.585
23940,seated_bounce,555,571,196,2385,2752,1904,2140,1233,1.0141,0.0236,-0.0136,-0.0169,0.016,-0.084,10.11
23960,seated_bounce,535,531,185,2662,3041,2298,2473,1580,0.9862,0.0008,-0.0207,-0.0169,-0.059,-0.045,10.598
23980,seated_bounce,538,520,176,2886,3175,2440,2659,1800,1.0051,-0.0343,-0.0288,0.0081,-0.047,-0.001,10.989
24000,seated_bounce,565,548,195,2975,3222,2575,2751,1919,0.9997,-0.0165,0.0054,-0.0033,0.076,0.056,11.237
24020,seated_bounce,563,530,185,3069,3275,2573,2832,1935,1.0068,0.003,-0.0054,-0.0063,0.014,0.037,11.309
24040,seated_bounce,584,564,198,2937,3254,2566,2769,1810,1.0081,-0.012,0.0005,-0.002,-0.016,-0.015,11.198
24060,seated_bounce,538,515,180,2827,3152,2425,2592,1644,0.9944,-0.0104,0.0085,-0.0297,-0.085,-0.006,10.916
24080,seated_bounce,596,520,200,2626,2880,2201,2373,1558,0.9847,0.024,0.0408,-0.0057,-0.017,0.0,10.499
24100,seated_bounce,547,514,184,2422,2662,1874,2014,1163,0.9977,-0.0015,0.0016,-0.0132,0.057,0.022,9.998
24120,seated_bounce,566,552,197,1886,2174,1293,1590,822,0.9792,-0.0157,0.0125,0.0115,0.113,0.125,9.474
24140,seated_bounce,534,534,201,1128,1476,764,936,492,0.9981,-0.0067,-0.0188,0.0242,-0.016,0.035,8.99
24160,seated_bounce,588,532,200,499,671,299,381,185,0.9976,-0.0177,-0.0001,-0.0213,0.058,0.128,8.608
24180,seated_bounce,536,535,207,85,108,51,59,33,0.9918,-0.0058,0.0101,0.0005,-0.082,0.013,8.372
24200,seated_bounce,544,528,207,12,14,12,11,26,1.0045,-0.0184,0.0087,0.0027,0.029,-0.0,8.313
24220,seated_bounce,570,531,188,180,251,109,138,69,1.0156,-0.0145,-0.0101,-0.0087,-0.014,0.003,8.437
24240,seated_bounce,558,516,186,709,958,457,530,273,0.9876,0.0033,0.0256,-0.0113,-0.04,-0.002,8.73
24260,seated_bounce,561,516,188,1390,1714,960,1106,554,1.0133,0.001,-0.0219,-0.0336,-0.085,-0.017,9.154
24280,seated_bounce,563,510,197,2030,2359,1435,1785,994,0.9863,0.0207,-0.0449,-0.016,-0.042,0.074,9.659
24300,seated_bounce,593,543,193,2424,2793,2003,2247,1333,1.0082,0.031,-0.0021,-0.0352,0.04,-0.071,10.183
24320,seated_bounce,559,557,182,2694,3051,2320,2448,1562,0.9982,0.0147,0.0082,0.019,0.013,0.06,10.661
24340,seated_bounce,548,525,188,2938,3166,2429,2754,1730,0.9935,-0.0044,0.0083,0.035,-0.002,-0.037,11.035
24360,seated_bounce,572,520,203,2983,3252,2611,2775,1836,0.9926,-0.0053,-0.0092,-0.0155,0.029,0.097,11.258
24380,seated_bounce,566,511,201,3036,3222,2554,2793,1899,0.9899,-0.0173,-0.0333,-0.003,-0.064,-0.013,11.304
24400,seated_bounce,567,537,204,2963,3249,2566,2761,1869,0.9934,0.0257,0.038,-0.0122,-0.01,0.044,11.167
24420,seated_bounce,582,547,197,2864,3125,2328,2679,1665,1.0055,0.0005,-0.0043,-0.0452,0.046,0.086,10.864
24440,seated_bounce,585,515,179,2527,2882,2182,2400,1423,0.9715,0.0015,0.0205,-0.0207,0.051,-0.012,10.432
24460,seated_bounce,562,525,173,2244,2558,1824,2012,1211,1.0043,-0.0193,0.0154,0.005,0.026,-0.013,9.923
24480,seated_bounce,575,513,173,1812,2032,1284,1421,812,1.0028,0.0371,-0.0155,0.0016,-0.067,0.015,9.401
24500,seated_bounce,559,548,189,1087,1298,735,846,390,1.0129,0.0004,-0.0166,0.0169,0.027,-0.026,8.928
24520,seated_bounce,539,522,185,411,491,238,318,143,1.0102,0.0076,-0.0108,-0.0056,-0.017,-0.027,8.564
24540,seated_bounce,565,567,193,52,63,39,42,32,1.0088,0.0306,-0.0137,0.0066,-0.055,-0.018,8.353
24560,seated_bounce,589,527,201,26,21,29,26,13,1.0085,0.0148,0.0067,-0.0266,-0.009,-0.027,8.32
24580,seated_bounce,536,545,194,230,333,131,182,88,0.9928,-0.006,-0.0055,-0.006,-0.044,-0.061,8.469
24600,seated_bounce,535,560,202,807,1061,512,629,308,0.9864,0.011,0.0042,0.0228,-0.048,0.013,8.783
24620,seated_bounce,549,539,200,1488,1803,1056,1247,667,1.0061,-0.0011,-0.0211,-0.0255,-0.039,-0.038,9.223
24640,seated_bounce,527,507,195,2002,2336,1573,1870,1067,0.9892,0.0259,-0.005,0.0217,0.08,-0.01,9.735
24660,seated_bounce,563,505,195,2492,2826,2020,2204,1460,1.0053,-0.0046,0.0038,0.0178,0.016,-0.076,10.256
24680,seated_bounce,541,528,192,2745,3047,2336,2598,1637,0.9966,0.0228,0.012,-0.011,-0.042,-0.105,10.722
24700,seated_bounce,577,539,214,2997,3188,2455,2781,1793,1.0044,0.006,0.0282,-0.0104,-0.024,-0.037,11.076
24720,seated_bounce,605,546,193,3006,3291,2571,2791,1908,0.9998,0.0018,-0.0034,0.0072,0.045,-0.014,11.276
24740,seated_bounce,596,540,178,3079,3226,2563,2760,1954,0.9904,0.0111,-0.0354,-0.0146,0.05,0.074,11.296
24760,seated_bounce,542,554,199,2965,3167,2543,2723,1854,1.003,-0.0476,-0.0201,0.0106,0.108,0.006,11.133
24780,seated_bounce,576,548,191,2849,3108,2434,2567,1670,1.0045,-0.0022,-0.0014,-0.0156,-0.029,0.003,10.809
24800,seated_bounce,545,531,192,2554,2919,2142,2371,1443,1.0008,-0.0279,-0.0204,-0.0128,0.012,0.038,10.362
24820,seated_bounce,521,553,196,2299,2500,1710,1938,1106,0.987,-0.0011,0.025,0.0035,-0.049,0.01,9.848
24840,seated_bounce,576,507,193,1686,1972,1208,1391,734,1.0023,0.0264,0.0084,0.0123,0.022,-0.012,9.329
24860,seated_bounce,545,538,207,976,1198,621,759,382,0.9933,-0.01,0.0394,0.0127,-0.003,0.057,8.868
24880,seated_bounce,537,511,203,339,439,189,263,122,0.9964,0.0011,0.0112,-0.0028,-0.012,-0.041,8.524
24900,seated_bounce,553,552,193,34,43,31,19,15,1.0015,0.0137,0.0116,-0.0051,-0.035,-0.03,8.337
24920,seated_bounce,575,558,192,31,37,19,14,16,0.9963,0.0198,-0.0204,-0.0156,-0.037,-0.018,8.33
24940,seated_bounce,572,553,217,277,402,173,228,99,0.9979,-0.0038,0.0178,-0.0133,-0.097,0.017,8.505
24960,seated_bounce,543,570,199,941,1209,580,737,358,1.0046,0.0318,0.0027,0.0039,0.074,0.028,8.839
24980,seated_bounce,541,530,190,1665,1889,1103,1347,734,1.0,-0.033,0.0334,0.0016,-0.026,0.081,9.293
25000,seated_bounce,581,524,187,2110,2551,1680,1923,1085,0.976,-0.0123,-0.0075,0.0231,0.013,0.021,9.81
25020,seated_bounce,573,498,191,2555,2870,2016,2294,1414,1.0067,0.0025,-0.0314,0.0028,-0.035,-0.063,10.327
25040,seated_bounce,524,510,189,2831,3061,2357,2521,1664,1.0009,0.0296,-0.0338,-0.0044,-0.013,-0.022,10.781
25060,seated_bounce,577,536,210,3001,3223,2552,2743,1887,0.9966,-0.0145,0.0259,0.0181,0.002,-0.115,11.115
25080,seated_bounce,564,536,201,3003,3251,2591,2716,1925,0.9769,-0.0052,-0.0205,-0.0159,0.099,0.078,11.29
25100,seated_bounce,570,528,183,3028,3230,2566,2763,1940,0.9699,-0.0251,-0.0242,-0.0074,0.028,-0.044,11.283
25120,seated_bounce,541,529,206,2936,3132,2548,2691,1848,0.9909,0.0016,-0.0092,0.0214,-0.009,-0.064,11.096
25140,seated_bounce,583,524,193,2797,3003,2336,2560,1706,1.0031,-0.0016,0.0101,-0.0202,0.095,0.072,10.752
25160,seated_bounce,546,529,212,2562,2799,2048,2294,1413,0.9979,-0.0032,0.017,-0.0256,0.143,-0.066,10.291
25180,seated_bounce,552,519,201,2166,2495,1644,1861,1068,0.9939,0.0046,-0.0396,0.0111,-0.062,-0.026,9.772
25200,seated_bounce,537,542,194,1538,1847,1147,1320,693,0.9969,-0.0212,0.0183,0.0082,-0.021,-0.008,9.258
25220,seated_bounce,579,533,190,865,1119,525,702,352,1.0034,0.0093,-0.0191,0.0172,0.013,0.112,8.811
25240,seated_bounce,549,508,188,277,366,179,194,100,0.979,0.0336,0.0204,-0.015,0.072,-0.048,8.487
25260,seated_bounce,559,552,190,22,29,26,15,23,1.0074,-0.0142,-0.0022,-0.016,-0.003,0.002,8.324
25280,seated_bounce,540,536,202,42,58,34,28,21,0.9906,0.0034,-0.0419,0.0044,-0.004,-0.052,8.344
25300,seated_bounce,543,519,187,398,498,214,282,129,1.0098,0.0132,0.001,0.0106,-0.085,-0.032,8.544
25320,seated_bounce,565,542,205,1017,1261,667,802,381,1.0024,0.0048,0.0233,-0.0078,-0.026,0.037,8.898
25340,seated_bounce,568,558,191,1701,2060,1236,1407,752,0.9921,0.0221,0.0243,-0.0047,-0.024,0.076,9.364
25360,seated_bounce,556,541,185,2218,2595,1745,1950,1132,1.0062,-0.0022,-0.0098,-0.0196,0.021,-0.018,9.885
25380,seated_bounce,581,537,185,2570,2935,2115,2342,1483,0.9909,-0.0084,0.0012,0.0199,0.064,-0.032,10.397
25400,seated_bounce,571,534,208,2872,3049,2353,2579,1684,1.006,0.0133,0.0194,-0.014,-0.02,-0.07,10.837
25420,seated_bounce,528,511,199,2942,3196,2541,2755,1866,0.9891,0.0141,0.0318,0.0256,-0.031,0.018,11.151
25440,seated_bounce,556,526,190,3009,3290,2584,2785,1921,1.0057,-0.0038,0.0037,-0.0289,-0.081,0.083,11.3
25460,seated_bounce,541,554,173,2998,3275,2591,2794,1945,0.9889,-0.0033,0.0112,-0.0019,-0.015,0.033,11.267
25480,seated_bounce,553,525,195,2883,3181,2563,2717,1853,1.0036,0.001,-0.0019,-0.0466,0.029,-0.004,11.056
25500,seated_bounce,567,564,194,2785,3066,2338,2444,1608,1.0057,-0.0003,0.0231,0.0007,-0.031,0.04,10.692
25520,seated_bounce,557,525,185,2519,2770,2032,2209,1317,0.9771,-0.0068,0.0113,-0.0038,-0.038,0.041,10.219
25540,seated_bounce,568,507,191,1973,2451,1517,1772,1030,1.0064,-0.0019,0.009,0.0126,0.008,0.045,9.697
25560,seated_bounce,559,508,193,1492,1764,1012,1292,635,1.005,-0.0002,0.0002,-0.008,-0.054,-0.029,9.188
25580,seated_bounce,576,515,194,791,999,479,602,293,0.9932,0.0245,0.0062,-0.0198,-0.097,0.029,8.756
25600,seated_bounce,569,571,199,218,283,122,165,74,0.9997,0.0153,0.0042,-0.0143,0.075,-0.0,8.453
25620,seated_bounce,534,522,209,15,13,21,19,18,1.0077,0.0145,-0.0274,0.0165,0.02,0.044,8.316
25640,seated_bounce,577,534,190,70,82,46,50,33,0.9828,-0.0253,0.0208,0.0096,-0.05,0.056,8.362
25660,seated_bounce,538,529,188,466,577,274,341,162,1.0025,-0.0379,-0.0047,0.0236,0.004,0.028,8.585
25680,seated_bounce,578,551,191,1123,1333,753,911,445,0.9861,0.0041,0.0271,-0.0139,0.146,-0.048,8.959
25700,seated_bounce,564,512,176,1810,2140,1309,1509,826,1.0036,0.0059,0.0076,0.0079,-0.017,-0.044,9.437
25720,seated_bounce,557,572,212,2264,2677,1810,2025,1180,1.0007,0.0269,0.0029,0.0173,-0.071,0.021,9.961
25740,seated_bounce,585,553,192,2714,2948,2137,2416,1487,1.0014,-0.0032,0.0223,0.0003,-0.021,-0.016,10.466
25760,seated_bounce,610,524,205,2848,3120,2337,2657,1756,0.999,-0.0056,0.0441,-0.0388,-0.074,0.094,10.89
25780,seated_bounce,540,557,188,2947,3261,2543,2716,1869,1.0052,0.0214,0.009,-0.0224,-0.056,-0.087,11.183
25800,seated_bounce,572,529,178,3045,3314,2581,2789,1925,1.0139,-0.034,-0.0148,0.025,0.005,0.063,11.307
25820,seated_bounce,570,532,207,2972,3204,2527,2714,1929,0.9917,-0.0365,0.0097,-0.024,0.077,0.042,11.248
25840,seated_bounce,553,501,197,2930,3190,2476,2573,1789,1.0047,-0.0076,-0.0469,-0.0024,-0.016,-0.014,11.012
25860,seated_bounce,545,546,184,2725,3000,2230,2470,1637,0.9882,-0.0023,-0.0076,0.0249,-0.14,0.012,10.63
25880,seated_bounce,565,483,201,2425,2722,1849,2178,1254,0.987,-0.0091,-0.0328,0.0105,-0.021,0.018,10.146
25900,seated_bounce,567,537,199,1956,2244,1481,1731,995,0.9899,-0.0148,0.0174,-0.0118,0.028,-0.027,9.622
25920,seated_bounce,570,525,201,1384,1726,914,1097,564,0.9874,0.0036,0.0352,-0.0031,-0.036,0.05,9.121
25940,seated_bounce,556,550,197,641,865,392,532,244,1.0047,-0.0162,0.0192,0.0153,0.013,0.113,8.704
25960,seated_bounce,562,527,183,160,205,88,126,54,0.9916,0.0077,-0.0091,0.014,0.031,0.008,8.422
25980,seated_bounce,581,517,200,15,14,22,20,20,1.0092,-0.0369,0.0123,-0.0107,0.115,0.007,8.311
26000,seated_bounce,558,507,201,91,127,58,84,37,1.004,-0.001,0.0172,0.0125,0.06,0.023,8.383
26020,seated_bounce,555,556,187,538,672,322,393,195,0.9958,0.0071,-0.0195,0.0435,-0.062,0.013,8.631
26040,seated_bounce,574,528,199,1241,1510,786,1010,517,1.0155,-0.002,0.0243,0.0077,0.012,-0.036,9.022
26060,seated_bounce,569,542,196,1796,2251,1313,1598,838,0.9971,-0.0049,-0.0286,-0.0125,-0.049,0.057,9.51
26080,seated_bounce,554,549,197,2381,2659,1839,2033,1215,1.0198,-0.0239,-0.0138,-0.0116,-0.029,-0.03,10.035
26100,seated_bounce,545,513,186,2700,2997,2214,2436,1558,0.9965,-0.008,0.0077,-0.0001,-0.013,0.038,10.533
26120,seated_bounce,535,525,177,2899,3202,2396,2575,1789,0.9922,-0.0017,0.0093,-0.0383,-0.005,0.042,10.941
26140,seated_bounce,533,550,207,2945,3282,2658,2800,1837,0.9847,-0.0345,-0.0144,-0.0245,-0.097,-0.047,11.211
26160,seated_bounce,576,554,191,3035,3284,2654,2813,1992,1.005,0.0205,0.0073,0.0076,-0.019,0.042,11.31
26180,seated_bounce,549,538,187,2984,3221,2543,2775,1862,1.0052,0.0103,0.0049,0.0084,0.041,0.033,11.224
26200,seated_bounce,517,524,194,2843,3162,2472,2637,1773,0.9997,-0.0211,0.0025,-0.0073,0.016,0.086,10.966
26220,seated_bounce,535,542,197,2652,2993,2245,2456,1540,1.0105,-0.0039,-0.0116,0.0086,-0.076,0.017,10.565
26240,seated_bounce,556,548,195,2383,2694,1886,2030,1206,1.0175,0.0009,0.0165,-0.0257,0.022,0.032,10.073
26260,seated_bounce,559,547,180,1875,2238,1391,1663,841,1.0048,0.0045,0.011,-0.0235,-0.036,0.013,9.547
26280,seated_bounce,521,485,199,1299,1569,845,1053,507,1.0027,-0.0194,0.0106,0.0409,0.004,0.022,9.055
