t_ms,mode,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
23760,shoe,23,9,23,17,20,19,558,575,0.9845,-0.0205,-0.0153,-0.014,0.509,0.441,10.77
23780,shoe,9,10,14,16,16,8,317,350,1.0004,-0.0086,0.0189,0.0031,1.167,-0.109,10.929
23800,shoe,14,17,11,3,11,9,7,13,1.0021,-0.019,0.0344,0.0031,-2.183,-0.239,11.117
23820,shoe,12,29,16,11,15,14,14,13,1.006,-0.0106,-0.0066,0.0015,-0.67,0.378,10.234
23840,shoe,22,16,24,16,12,16,8,13,0.9937,-0.0507,-0.0113,-0.025,-0.329,0.579,9.862
23860,shoe,13,14,15,8,17,12,14,17,1.0069,0.0246,0.0222,-0.0552,0.334,1.109,10.144
23880,shoe,6,20,10,14,9,21,10,12,0.993,0.0002,0.012,0.0193,0.057,-0.477,9.802
23900,shoe,14,13,15,10,9,12,20,10,0.9905,0.0158,0.0309,0.0009,-0.392,0.436,9.317
23920,shoe,10,6,8,12,19,17,25,16,0.9919,0.0068,-0.0034,0.0147,0.303,0.562,11.25
23940,shoe,10,9,11,15,17,20,18,11,0.9922,-0.0029,0.0099,-0.0472,-2.969,-0.76,11.442
23960,shoe,12,21,11,16,17,10,19,24,1.0166,0.026,-0.0124,-0.0072,3.49,0.097,9.814
23980,shoe,7,6,18,16,17,20,16,13,1.0087,0.0252,-0.0223,-0.019,0.914,-0.732,9.6
24000,shoe,4,7,12,10,20,13,14,24,1.0062,-0.0083,-0.0204,0.0027,0.986,-0.181,9.365
24020,shoe,24,18,17,21,17,10,13,15,0.9798,0.0153,-0.0193,0.0198,-0.779,0.333,8.293
24040,shoe,13,15,20,16,19,22,8,16,0.999,-0.0081,0.0328,-0.0228,0.449,-1.356,9.198
24060,shoe,9,20,22,11,10,22,10,18,1.0062,-0.0109,0.0187,0.0098,2.327,-0.697,9.343
24080,shoe,17,9,6,21,17,13,18,16,0.9823,0.0078,0.0026,0.0104,2.058,-0.644,9.791
24100,shoe,21,10,14,12,11,19,12,13,1.0095,0.0005,-0.002,-0.041,0.062,0.072,8.908
24120,shoe,5,12,9,24,8,19,16,12,0.9891,-0.0034,-0.0028,-0.0018,-1.445,-0.588,8.097
24140,shoe,12,8,17,18,13,14,10,10,0.9997,-0.0418,0.0255,0.0001,0.162,0.295,10.397
24160,shoe,15,13,16,14,18,25,26,9,1.0023,-0.0182,-0.0,-0.0056,-0.367,-0.684,11.359
24180,shoe,10,13,14,12,14,14,21,18,0.9987,0.0008,-0.034,0.01,0.953,-0.413,7.894
24200,shoe,16,18,12,10,23,11,14,2,0.9997,0.0128,-0.0026,0.0247,-1.489,0.48,9.687
24220,shoe,3548,2419,34,10,18,14,24,22,1.0045,0.012,-0.037,0.0148,-0.238,0.251,10.581
24240,shoe,3651,2754,57,13,16,14,17,19,1.0115,-0.0123,-0.0098,0.0236,0.287,0.119,8.761
24260,shoe,3756,3023,117,21,15,12,20,13,1.0151,0.0083,-0.0167,0.0181,-0.557,-0.032,8.518
24280,shoe,3765,3206,219,15,8,13,13,22,1.0135,-0.0262,-0.0361,-0.0019,1.188,0.796,9.841
24300,shoe,3770,3089,344,14,15,8,12,23,1.0013,0.0077,-0.035,-0.012,-1.324,1.092,9.601
24320,shoe,3688,3034,490,16,15,17,21,19,0.9799,0.0361,-0.0004,-0.0236,-1.438,-0.297,9.238
24340,shoe,3509,3033,736,13,24,8,18,2,0.9888,-0.0058,0.0101,-0.0377,-0.423,-0.579,11.291
24360,shoe,3313,2835,954,10,13,20,18,4,0.9951,-0.0217,0.0092,-0.0118,0.931,-0.829,11.162
24380,shoe,3025,2494,1243,13,24,18,19,17,1.0062,0.0199,-0.0182,0.0062,-0.369,1.378,10.404
24400,shoe,2278,2050,1434,41,37,15,15,8,1.0117,-0.0037,-0.0191,-0.0027,-0.7,-0.714,9.755
24420,shoe,1599,1628,1427,58,90,20,12,16,0.9961,-0.0011,0.0025,-0.0012,0.903,-1.054,9.522
24440,shoe,967,1100,1668,147,165,31,16,12,0.9932,0.0097,0.0191,0.0166,0.237,0.211,10.613
24460,shoe,441,631,1685,278,334,69,5,16,1.0009,-0.0078,0.0193,0.0184,-0.625,0.834,9.607
24480,shoe,163,304,1745,525,559,129,15,12,1.0019,0.0132,0.0012,-0.0045,0.121,-0.984,11.159
24500,shoe,53,137,1508,853,818,242,21,14,1.0068,-0.0154,-0.0196,-0.0022,-0.295,-0.101,10.943
24520,shoe,18,48,1433,1307,1266,415,16,6,1.0076,-0.0164,0.0132,-0.0294,0.679,-1.143,9.278
24540,shoe,16,24,1250,1814,1586,768,33,15,0.9978,0.0046,0.0061,0.0218,0.144,-0.555,10.508
24560,shoe,11,17,924,1968,1797,959,39,13,0.9752,0.0076,-0.0114,-0.0035,-0.938,1.293,11.235
24580,shoe,11,16,728,2276,2080,1164,85,28,0.9957,0.0033,-0.0219,-0.0521,-0.569,0.132,10.416
24600,shoe,14,9,506,2514,2285,1385,207,38,0.9703,0.0122,-0.011,0.0002,-0.497,-0.209,8.977
24620,shoe,15,18,328,2479,2207,1578,364,84,0.9982,-0.0022,0.023,-0.0039,0.405,0.055,9.588
24640,shoe,20,18,210,2449,1940,1545,704,152,1.0268,-0.0141,0.0261,0.0145,0.411,0.223,9.524
24660,shoe,13,16,98,2371,1925,1461,998,289,1.0122,0.0083,-0.0069,0.0002,-0.975,-0.084,9.941
24680,shoe,5,17,60,2191,1626,1189,1502,498,1.0036,-0.0326,0.0037,0.0095,-0.239,-0.946,9.862
24700,shoe,17,8,25,1807,1141,1037,1795,776,1.0222,-0.0012,0.0317,-0.011,0.334,-0.941,9.518
24720,shoe,19,20,25,1383,887,850,1867,1000,0.9895,0.0181,-0.0281,0.0168,1.24,1.596,10.609
24740,shoe,6,11,18,956,536,598,2065,1177,1.004,0.0101,-0.0104,-0.0222,0.267,-0.609,11.056
24760,shoe,17,4,18,550,275,306,1986,1251,1.0053,0.0217,-0.0049,-0.0029,2.22,0.951,9.333
24780,shoe,15,15,9,319,143,168,1916,1318,0.9931,-0.0059,0.0068,0.004,0.008,-0.573,8.514
24800,shoe,11,16,10,178,75,103,1664,1120,0.9943,-0.0059,-0.0339,-0.0064,0.823,1.033,10.178
24820,shoe,15,10,18,84,38,46,1215,1067,1.0069,-0.0106,0.0083,0.0174,-0.396,0.552,9.85
24840,shoe,16,6,11,30,19,31,921,830,1.0025,-0.011,-0.0303,0.0077,-1.164,-0.169,10.226
24860,shoe,17,8,17,10,19,14,547,591,0.9943,0.0032,0.0177,0.005,0.101,1.597,9.233
24880,shoe,20,13,11,27,11,16,281,347,0.9987,0.0186,-0.0021,0.0039,0.533,-0.744,10.112
24900,shoe,14,1,8,18,21,20,12,15,1.0067,-0.0017,-0.0104,0.0095,0.35,-0.188,9.031
24920,shoe,14,19,7,13,17,12,13,14,0.998,0.0304,0.0169,0.0117,0.145,-0.683,10.834
24940,shoe,26,19,11,5,12,11,6,14,0.9927,0.0085,0.0002,-0.0185,-0.403,-0.619,11.367
24960,shoe,9,13,12,17,17,18,4,18,1.0039,-0.0416,-0.0194,-0.0004,-0.963,-0.29,9.018
24980,shoe,13,19,8,22,11,11,19,23,0.9987,0.0123,0.0179,-0.0052,-0.367,-0.762,7.519
25000,shoe,12,13,21,16,11,14,18,13,1.0013,-0.0102,-0.0061,-0.0064,0.516,-0.26,9.418
25020,shoe,18,8,14,6,19,14,7,13,0.9883,0.0011,0.0055,0.0016,1.076,1.255,9.386
25040,shoe,20,17,10,12,6,8,12,17,0.9995,-0.0153,0.026,0.0003,-3.802,-1.384,10.038
25060,shoe,7,17,22,15,17,19,14,17,0.9963,-0.0114,-0.0294,-0.0255,0.678,-0.999,9.881
25080,shoe,20,9,18,14,24,9,11,13,0.9855,0.0405,0.0138,-0.0049,1.222,-0.759,10.309
25100,shoe,8,7,10,20,3,19,17,18,1.0154,0.0202,0.0174,0.0198,1.43,-0.372,12.308
25120,shoe,27,9,9,9,26,16,12,20,1.0015,-0.0077,0.044,0.0128,0.417,0.802,9.364
25140,shoe,11,20,13,11,5,9,7,11,1.0025,-0.0156,-0.0378,-0.0369,0.748,0.572,9.531
25160,shoe,19,12,18,2,3,13,12,20,1.0087,-0.0081,0.0158,-0.0116,-0.533,0.379,10.258
25180,shoe,13,28,7,20,4,18,16,10,1.014,-0.013,0.0442,0.0073,-0.123,0.161,8.204
25200,shoe,18,11,20,17,8,13,10,20,1.0103,0.0119,0.0072,-0.0261,0.583,1.903,10.578
25220,shoe,10,17,12,12,11,25,18,9,0.9933,0.0224,0.0005,0.0031,-1.282,-0.897,9.31
25240,shoe,15,15,18,5,5,9,19,9,1.0023,-0.0314,-0.0074,0.0302,-0.931,-0.917,8.578
25260,shoe,14,13,14,18,13,20,17,7,0.9941,0.0086,-0.0347,0.0088,0.204,-0.021,9.111
25280,shoe,14,18,17,7,18,6,17,12,0.9978,-0.0017,0.0264,-0.0183,-1.556,0.162,10.326
25300,shoe,18,10,17,8,10,13,14,13,1.0039,-0.0057,-0.0259,0.0069,0.038,-0.19,10.631
25320,shoe,3479,2325,45,5,15,19,17,13,1.012,0.0154,-0.0377,-0.035,-1.728,-0.669,10.998
25340,shoe,3692,2761,59,7,17,5,10,12,0.9894,-0.0154,0.0154,-0.0022,0.202,-1.041,10.27
25360,shoe,3698,2878,125,9,23,16,2,12,1.0078,-0.0172,0.0203,-0.0396,0.01,-0.221,9.227
25380,shoe,3750,3141,185,9,14,9,11,11,1.0039,-0.0022,0.017,-0.0109,-0.669,-0.564,10.379
25400,shoe,3746,3113,341,20,18,8,21,12,0.9898,-0.0148,0.0164,-0.0379,-1.106,-0.384,9.808
25420,shoe,3678,3137,490,18,17,11,19,14,1.0292,-0.0107,-0.0199,-0.0145,-0.605,-0.861,11.985
25440,shoe,3570,3055,746,15,15,12,9,11,0.999,0.016,-0.002,-0.0086,-2.598,1.064,8.028
25460,shoe,3395,2832,936,13,16,12,13,14,1.0121,-0.026,-0.0078,0.0199,-0.479,0.358,11.333
25480,shoe,3003,2420,1245,20,26,12,10,8,0.9996,0.0248,-0.0182,0.0073,0.114,1.471,10.576
25500,shoe,2433,2121,1472,26,43,13,8,7,1.0039,0.0272,0.0067,0.0357,1.363,-0.411,10.252
25520,shoe,1623,1546,1596,62,74,9,12,17,1.0091,-0.0065,-0.0219,0.0254,-0.608,0.046,9.802
25540,shoe,965,1062,1616,127,173,41,18,10,1.0007,0.0132,-0.0041,0.0014,-0.224,-0.199,9.381
25560,shoe,434,581,1706,262,336,74,14,14,1.0003,-0.021,0.0286,0.0129,1.575,0.016,9.019
25580,shoe,157,309,1680,520,581,128,13,9,1.0127,-0.0052,-0.0027,-0.0194,1.975,-0.204,8.485
25600,shoe,64,132,1562,841,943,267,4,6,1.0113,-0.0087,-0.0039,0.0003,-0.583,-0.132,11.724
25620,shoe,38,52,1441,1204,1334,420,28,7,1.0249,-0.0162,0.0153,-0.0097,1.182,-1.568,10.734
25640,shoe,13,33,1150,1669,1612,673,18,10,1.0033,0.0196,-0.0258,-0.0197,1.33,-0.217,10.497
25660,shoe,16,20,1007,2013,1836,907,41,23,0.9824,0.0079,0.006,0.0195,0.571,0.549,10.219
25680,shoe,5,14,729,2185,2235,1213,97,19,0.9858,0.0198,0.0229,-0.0129,-1.157,-1.549,8.167
25700,shoe,16,15,498,2539,2264,1328,206,44,1.0055,-0.0304,0.0113,0.0068,-1.106,-0.278,9.643
25720,shoe,16,26,326,2452,2122,1471,409,74,0.9902,-0.0016,-0.016,-0.0063,0.641,0.454,10.005
25740,shoe,10,11,169,2550,2073,1544,724,151,0.9858,-0.0079,0.0165,0.0183,2.661,1.005,10.939
25760,shoe,10,12,111,2308,1907,1496,1095,294,1.0117,-0.0298,-0.0093,0.0087,-0.229,-0.068,8.994
25780,shoe,13,14,62,2174,1607,1383,1365,514,0.9839,0.0223,0.0154,-0.0309,1.782,0.362,10.142
25800,shoe,13,13,40,1743,1226,1067,1729,726,0.9838,0.0026,-0.0208,0.0067,2.158,1.393,9.684
25820,shoe,22,5,26,1437,836,808,1821,943,1.0019,0.0083,-0.0232,0.0527,-1.46,1.03,9.926
25840,shoe,13,17,24,955,529,517,2018,1147,1.0122,0.0312,0.0306,0.0143,-0.712,-0.359,9.197
25860,shoe,13,19,11,641,276,359,1891,1281,1.0083,-0.0096,-0.0047,0.0221,1.716,-0.481,10.225
25880,shoe,13,23,15,323,166,208,1843,1268,0.9887,0.0328,-0.0046,0.0115,1.101,0.809,9.974
25900,shoe,6,11,16,164,72,110,1653,1211,1.0078,-0.0355,-0.0269,0.0314,0.609,0.176,8.218
25920,shoe,12,8,16,67,43,58,1243,986,0.99,0.0291,-0.0112,-0.0108,-0.036,-0.432,10.995
25940,shoe,7,17,4,40,17,19,802,795,1.0032,0.0173,0.0287,-0.0127,0.703,-0.184,11.881
25960,shoe,15,9,9,28,12,12,480,557,0.9694,-0.0222,0.0093,-0.0084,-0.75,0.251,9.114
25980,shoe,3,14,16,18,5,21,297,350,0.9874,-0.0242,-0.0014,-0.027,2.859,-0.16,10.94
26000,shoe,8,12,17,14,10,16,11,9,1.0038,0.0526,-0.0389,-0.0193,-1.35,-0.203,9.024
26020,shoe,15,15,14,18,20,16,10,16,0.9985,-0.0106,0.0156,0.0228,-2.092,-0.189,9.43
26040,shoe,3,12,15,16,15,7,14,19,1.0041,0.0255,0.0077,-0.013,0.149,-1.186,11.492
26060,shoe,6,17,20,20,11,15,13,9,0.9611,0.0096,0.0225,-0.0138,1.641,1.378,10.088
26080,shoe,19,9,13,12,21,17,14,21,1.0141,0.0041,-0.0097,0.0254,-0.589,0.969,11.273
26100,shoe,7,26,11,5,15,16,14,6,1.0088,-0.0014,0.01,0.011,-0.084,1.202,10.173
26120,shoe,14,18,22,16,18,11,20,20,1.0211,-0.0234,-0.013,-0.0096,-1.199,-0.107,10.821
26140,shoe,15,11,17,18,16,11,24,19,0.9945,-0.0218,-0.0305,-0.0131,-0.108,0.099,9.763
26160,shoe,9,9,14,10,14,16,14,22,1.0095,-0.0149,-0.0398,-0.0041,-1.194,0.457,11.204
26180,shoe,6,13,11,15,15,15,14,18,1.0063,0.02,0.0135,0.0018,-1.178,0.651,11.523
26200,shoe,22,12,22,18,16,21,13,15,0.9981,-0.0372,-0.0083,0.0211,-1.719,-1.453,10.526
26220,shoe,11,10,13,0,20,3,19,6,1.0053,-0.0202,-0.0031,0.0077,-0.654,0.281,9.407
26240,shoe,17,21,10,26,17,11,17,22,1.0011,0.0097,-0.0341,-0.0175,2.123,-0.794,9.586
26260,shoe,10,19,21,18,19,20,15,17,1.0071,-0.001,0.0326,-0.0033,-0.09,-0.058,9.068
26280,shoe,16,9,7,13,8,9,13,18,0.9984,-0.0087,-0.0131,-0.0265,0.199,-0.527,10.464
26300,shoe,7,17,14,8,5,15,17,11,1.001,-0.0189,-0.0377,-0.0108,2.552,1.353,10.389
26320,shoe,7,14,17,6,16,21,19,3,0.9926,-0.0341,-0.0286,0.033,-0.753,0.427,9.292
26340,shoe,9,18,13,31,15,9,12,16,0.996,-0.0147,-0.0138,-0.026,-1.173,-0.023,10.748
26360,shoe,11,11,12,12,16,16,16,9,1.0023,-0.0226,0.018,-0.0095,0.579,1.107,9.402
26380,shoe,11,25,17,18,9,24,5,13,1.0034,-0.0097,0.0075,0.0167,-1.442,-0.057,11.56
26400,shoe,12,14,8,11,15,8,11,16,1.0041,-0.0187,0.0084,0.0045,0.361,-0.576,10.666
26420,shoe,3563,2445,41,12,9,4,16,7,1.0092,-0.0303,-0.0156,-0.0053,1.31,-0.148,11.356
26440,shoe,3690,2750,71,17,15,19,6,16,0.9928,0.0274,0.0154,-0.0146,-1.268,-0.291,9.284
26460,shoe,3739,2920,111,9,14,12,6,10,0.9925,-0.0416,-0.0022,-0.0163,-0.624,0.037,9.03
26480,shoe,3763,3149,199,14,13,14,15,11,0.9834,0.016,0.0197,0.0142,1.935,0.667,8.283
26500,shoe,3739,3111,330,13,16,15,4,17,1.0133,-0.0086,-0.0177,-0.0021,-1.245,-0.094,10.509
26520,shoe,3712,3108,550,17,12,20,12,6,1.0198,-0.0118,-0.0144,0.0066,-0.808,-0.052,8.917
26540,shoe,3610,3107,742,19,15,13,24,11,1.004,-0.0247,-0.0192,0.0132,0.251,0.804,11.138
26560,shoe,3358,2849,965,15,21,19,16,12,1.0067,-0.0193,-0.0146,-0.0285,-0.388,0.228,10.06
26580,shoe,3007,2588,1298,27,31,19,23,19,0.9925,-0.0092,-0.0187,-0.034,-1.006,0.753,10.618
26600,shoe,2426,2135,1459,30,41,17,22,13,1.0016,-0.0421,0.0087,0.0085,1.822,0.106,8.777
26620,shoe,1652,1562,1672,61,87,27,10,17,1.0146,0.02,-0.0107,0.019,-0.694,-1.035,9.399
26640,shoe,903,1008,1742,128,168,38,13,8,1.0035,0.0027,-0.0332,0.0001,0.359,-0.891,10.098
26660,shoe,430,553,1692,262,359,66,16,6,0.986,-0.0011,-0.011,0.0158,-0.498,-1.317,10.596
26680,shoe,149,303,1714,515,625,151,20,13,1.0033,-0.0016,-0.0157,-0.03,-0.288,0.903,8.776
26700,shoe,61,125,1563,788,927,245,22,21,1.0003,0.0215,-0.0361,-0.0063,-1.608,0.329,10.242
26720,shoe,29,64,1441,1347,1250,423,21,16,1.0092,-0.001,0.0014,-0.0102,1.046,-0.377,9.19
26740,shoe,14,40,1186,1707,1713,629,25,12,1.017,0.0147,0.0011,-0.0104,-0.519,-0.786,10.664
26760,shoe,11,15,991,2082,1860,915,34,13,1.0009,-0.0138,-0.0024,0.0096,1.448,0.286,9.73
26780,shoe,18,12,740,2336,2077,1156,94,30,1.0055,0.0343,0.0279,-0.0523,-1.367,-0.106,9.668
26800,shoe,19,16,496,2388,2167,1396,187,46,1.0104,-0.014,-0.0328,-0.01,-0.582,0.254,10.328
26820,shoe,18,15,311,2458,2212,1512,389,81,0.9917,-0.022,0.0111,0.0201,0.529,-0.67,10.975
26840,shoe,12,11,187,2534,2148,1524,638,155,0.9982,-0.0141,0.0035,-0.0072,0.104,-0.88,9.719
26860,shoe,14,14,116,2291,1911,1483,1045,304,0.9837,0.0177,-0.0218,-0.0223,-0.781,1.245,11.036
26880,shoe,19,22,64,2168,1619,1237,1423,469,1.003,0.0311,0.0243,0.0059,-0.181,-0.756,9.039
26900,shoe,18,19,44,1710,1226,1086,1699,708,1.0077,0.0067,-0.0258,-0.0266,-1.521,-0.019,10.19
26920,shoe,20,10,26,1413,880,793,1933,906,1.004,0.0422,0.0017,0.0165,0.04,1.06,8.931
26940,shoe,15,5,20,986,570,578,2090,1107,1.005,-0.0213,0.0102,-0.015,-3.084,-1.455,10.127
26960,shoe,10,8,18,595,330,341,1975,1252,0.9928,-0.0156,-0.0087,0.0265,0.176,0.555,9.117
26980,shoe,15,15,13,340,150,208,1927,1240,0.9921,-0.0104,-0.0155,0.0064,1.542,0.054,9.967
27000,shoe,16,10,16,169,78,89,1686,1154,1.0134,0.0257,0.0166,-0.0243,1.008,-0.114,10.494
27020,shoe,11,10,13,86,41,57,1271,1058,1.0072,-0.0196,0.0217,-0.0032,0.959,0.214,9.069
27040,shoe,16,18,13,42,20,28,908,844,0.9969,-0.0008,-0.012,-0.0029,-0.508,-0.941,8.361
27060,shoe,10,13,3,29,14,16,559,613,1.0066,-0.0244,0.0247,0.011,0.542,-1.763,9.778
27080,shoe,15,12,5,17,22,8,284,389,0.9928,0.0031,0.005,-0.028,-0.488,1.498,10.403
27100,shoe,11,15,16,16,10,14,19,12,0.9905,-0.018,-0.0253,0.0168,-0.128,-0.227,10.142
27120,shoe,25,21,18,14,9,8,15,13,1.004,0.0598,0.0145,-0.0192,-0.139,0.706,9.119
27140,shoe,20,16,17,16,17,18,10,14,0.9996,0.0151,-0.0037,-0.0366,-3.911,0.878,10.683
27160,shoe,15,17,15,10,22,16,8,23,1.0035,-0.0112,-0.0103,-0.0047,1.044,0.228,9.673
27180,shoe,7,14,13,19,7,16,15,19,1.0244,0.0162,0.0065,-0.0158,0.502,0.361,10.62
27200,shoe,8,22,17,18,9,28,29,10,1.0047,-0.0019,0.0061,0.0006,0.949,0.565,9.14
27220,shoe,17,8,12,16,9,20,13,21,1.0023,-0.0134,-0.0169,0.03,-1.122,1.25,10.327
27240,shoe,13,8,14,14,16,4,12,9,1.0212,0.0095,-0.0124,-0.0031,0.777,0.39,10.987
27260,shoe,16,11,22,11,17,17,17,19,0.9926,-0.0306,0.0118,0.0326,0.532,1.0,9.337
27280,shoe,6,24,7,9,21,15,18,14,0.9991,0.0293,0.0139,0.0398,-2.603,-0.231,9.669
27300,shoe,6,22,11,8,14,15,15,8,0.9957,0.0244,0.0344,0.0391,-2.06,-0.335,10.487
27320,shoe,15,8,13,10,13,12,4,11,0.9997,-0.0233,-0.0019,0.0042,0.037,0.067,10.399
27340,shoe,13,12,5,19,11,19,11,13,1.0236,-0.0036,0.0023,0.0263,-0.791,0.318,10.249
27360,shoe,7,17,8,16,20,0,11,19,0.981,-0.0391,-0.0168,0.0261,-0.043,0.426,9.819
27380,shoe,10,14,20,7,11,8,17,20,1.0134,0.0104,0.0391,0.0253,-0.763,1.543,8.527
27400,shoe,18,18,17,9,10,17,11,5,0.9872,0.0054,0.0042,-0.0001,1.704,0.666,9.923
27420,shoe,12,12,14,21,13,15,13,11,0.9845,0.0038,0.0086,0.0261,-2.218,0.052,8.77
27440,shoe,17,6,21,23,14,19,9,19,0.999,-0.0116,0.0254,0.0199,-1.598,1.575,10.001
27460,shoe,22,17,9,18,16,12,11,16,0.9996,-0.002,0.0142,0.0059,-1.152,0.262,7.83
27480,shoe,16,20,24,25,11,11,25,16,0.9974,-0.0146,-0.016,-0.0176,-1.601,0.285,11.212
27500,shoe,15,6,14,11,23,18,18,17,0.9893,-0.0055,-0.007,0.0127,-0.692,0.391,11.627
27520,shoe,3543,2421,36,16,24,15,16,17,1.0073,-0.0145,0.0226,0.009,-0.059,-0.262,10.322
27540,shoe,3707,2735,72,11,8,6,10,20,0.9875,-0.014,0.0061,-0.0276,-1.572,-0.862,9.165
27560,shoe,3738,2883,119,25,15,19,8,12,1.0068,-0.0148,-0.0106,-0.0225,0.398,0.106,9.652
27580,shoe,3742,3031,200,16,9,9,19,3,1.0291,-0.0525,-0.0051,0.0243,1.493,-0.244,10.717
27600,shoe,3751,3117,330,16,13,18,14,16,0.9873,-0.0171,0.0211,-0.0045,1.242,-0.683,10.512
27620,shoe,3633,3093,488,16,8,15,17,10,1.0033,0.0167,-0.0247,0.0158,2.296,0.096,9.298
27640,shoe,3589,3019,649,11,14,17,16,5,1.0018,0.0282,-0.0036,-0.006,1.289,-0.156,10.996
27660,shoe,3346,2872,959,16,18,19,15,14,0.9851,-0.0126,0.0222,-0.0256,-0.057,-0.467,10.57
27680,shoe,3108,2538,1250,9,24,10,2,10,1.0007,0.0001,0.0205,-0.0135,2.037,-1.405,10.4
27700,shoe,2430,2097,1301,28,33,20,19,13,1.0105,0.025,-0.0214,-0.0456,0.795,-0.132,9.606
27720,shoe,1693,1559,1568,58,75,22,23,3,1.0102,-0.0336,-0.0028,0.0103,2.147,1.393,9.919
27740,shoe,912,997,1652,136,155,35,14,16,1.0076,0.0068,0.0067,-0.0284,-0.242,0.705,9.286
27760,shoe,404,614,1718,295,342,69,13,13,0.9948,-0.0354,0.0047,0.0421,-2.448,0.858,10.088
27780,shoe,140,328,1703,528,575,125,15,14,0.9995,0.007,-0.0052,-0.0165,-1.367,-0.015,9.33
27800,shoe,55,129,1527,811,889,240,14,10,0.9917,-0.0055,-0.0121,0.0036,0.189,0.837,10.967
27820,shoe,36,56,1495,1307,1239,363,8,10,1.0126,-0.0033,-0.006,-0.0206,0.617,-0.531,9.955
27840,shoe,21,32,1199,1688,1575,659,21,19,0.9932,-0.0059,0.0025,-0.0298,-0.254,-0.36,10.108
27860,shoe,18,21,908,2060,1962,887,41,20,0.9898,0.0381,-0.0,-0.0014,1.14,0.412,10.214
27880,shoe,9,18,745,2250,2209,1128,93,23,0.9948,-0.0548,0.033,-0.0144,-1.344,-1.126,10.206
27900,shoe,18,7,503,2369,2258,1358,181,35,1.0179,-0.03,0.007,0.0463,-0.828,0.047,8.647
27920,shoe,20,10,352,2551,2207,1474,395,88,0.9845,0.0035,0.0146,-0.0054,1.128,0.24,11.062
27940,shoe,18,16,195,2499,2155,1498,641,172,1.0097,0.004,0.0119,-0.0476,0.047,1.337,10.005
27960,shoe,27,16,113,2322,1800,1425,987,306,1.0085,-0.016,-0.0066,-0.0,0.099,-0.551,9.428
27980,shoe,7,14,62,2122,1594,1277,1352,515,0.9952,0.006,0.0168,-0.0179,1.615,0.335,9.053
28000,shoe,9,20,41,1763,1215,1086,1785,726,1.0029,-0.0012,-0.0118,-0.0101,1.255,-0.513,9.309
28020,shoe,13,13,27,1344,927,814,1968,965,0.9856,0.0011,0.0209,-0.0162,-0.929,-0.429,9.371
28040,shoe,9,19,16,970,575,556,2003,1167,1.0047,0.0223,0.0129,-0.0195,0.222,-2.132,9.928
28060,shoe,14,19,4,600,302,331,1908,1297,1.0055,-0.0187,-0.0105,-0.0336,-1.977,-0.741,9.149
28080,shoe,17,16,19,327,155,199,1841,1323,0.9931,0.0033,0.0165,0.0042,-0.023,0.913,10.014
28100,shoe,14,13,19,169,78,84,1515,1172,1.0026,0.0177,-0.009,-0.0001,0.443,0.412,10.046
28120,shoe,14,18,17,78,40,57,1253,1005,1.0011,-0.0122,0.016,-0.0017,-2.012,0.127,9.299
28140,shoe,16,16,16,47,22,32,908,787,1.0066,0.0242,-0.0207,-0.0073,1.796,1.953,11.887
28160,shoe,18,17,16,24,17,23,557,573,1.0079,-0.0185,0.004,0.0316,2.302,0.431,9.809
28180,shoe,11,10,20,20,10,22,282,352,1.0117,-0.0348,0.0265,-0.0145,0.566,-0.976,10.213
28200,shoe,11,16,12,16,17,16,12,10,0.9998,-0.0234,-0.0115,-0.0102,1.062,-0.158,10.012
28220,shoe,20,22,14,11,16,21,21,14,1.0068,0.0007,-0.0396,0.0324,1.729,-0.043,9.77
28240,shoe,12,13,9,12,20,18,0,10,1.0099,0.0196,-0.0163,0.0059,-0.205,1.274,10.513
28260,shoe,10,15,13,19,26,12,15,12,1.0178,-0.0089,0.0096,-0.0113,1.199,-0.709,11.141
28280,shoe,15,13,10,14,18,11,1,14,1.002,-0.0023,-0.0023,-0.0166,0.441,0.338,9.845
28300,shoe,12,18,10,16,17,20,15,12,0.9962,-0.0018,-0.0324,-0.0099,-1.771,0.776,9.144
28320,shoe,15,4,4,13,15,18,13,10,0.9943,0.0115,-0.0113,-0.0062,-1.045,-0.637,10.396
28340,shoe,14,22,14,19,18,5,18,17,0.9999,-0.0214,-0.0102,-0.0022,-0.657,0.073,7.987
28360,shoe,17,17,19,18,21,9,8,23,0.9834,-0.0038,-0.0409,0.0295,1.236,-1.587,10.047
28380,shoe,19,13,0,8,13,20,9,11,0.99,-0.0201,-0.0098,-0.0277,0.113,0.082,9.738
28400,shoe,10,15,20,24,8,15,3,18,1.0078,0.008,-0.004,0.0021,1.14,-1.739,10.195
28420,shoe,8,20,14,20,7,6,12,10,1.0214,0.0158,-0.0102,0.0131,-0.546,-0.302,8.558
28440,shoe,22,16,11,19,19,16,15,12,1.0149,-0.0475,-0.0105,0.0135,-1.476,1.364,9.513
28460,shoe,11,17,16,16,16,19,13,8,0.9947,0.0031,0.0251,-0.0051,2.386,0.328,8.986
28480,shoe,6,20,13,14,17,17,9,11,1.0133,-0.0053,-0.0295,-0.0152,3.149,0.044,9.419
28500,shoe,4,15,14,19,5,14,13,10,1.0045,0.0135,-0.0122,0.0071,0.444,0.124,10.422
